_id,entry_id,object_id,name,description,type,project_stage,year_implemented,partners,idea_description,collector,source,photos,need_volunteers,need_funding,need_site_access,need_design,need_materials,need_volunteers_2,need_funding_2,need_materials_2,need_tools2,address,location,municipality,latitude,longitude
168,56438a22334d9a03001b0db8,0029H00041000000,OPDC Owns this Lot,Oakland Planning and Development Corporation owns this lot. We are seeking a buyer who wants to build new construction. Owner-occupancy required.,,A-project-that-is-in-progress-,,,,Oakland Planning and Development Corporation,mobile,,f,f,f,f,f,f,f,f,f,3755  FRAZIER ST PITTSBURGH,,,40.4287940683899,-79.9525412999864
169,56438b126d689f03003bd75f,0029M00253000000,OPDC Owns this Lot,Oakland Planning and Development Corporation owns this lot. We are seeking a buyer who wants to build new construction. Owner-occupancy required.,,A-project-that-is-in-progress-,,,,Oakland Planning and Development Corporation,mobile,,f,f,f,f,f,f,f,f,f,Unknown Location,,,40.4283654212628,-79.9532702183677
170,5730a90189ddfc03009993af,0029M00253000000,OPDC Owns this Lot,Oakland Planning and Development Corporation owns this lot. We are seeking a buyer who wants to build new construction. Owner-occupancy required. ,,A-project-that-is-in-progress-,,,,Oakland Planning and Development Corporation,mobile,,f,f,f,f,f,f,f,f,f,Unknown Location,,,40.4283654212628,-79.9532702183677
171,56438c436d689f03003bd761,0011H00044000000,OPDC Owns this Lot,Oakland Planning and Development Corporation owns this lot. We are seeking a buyer who wants to build new construction. Owner-occupancy required.,,A-project-that-is-in-progress-,,,,Oakland Planning and Development Corporation,mobile,,f,f,f,f,f,f,f,f,f,3102  TERRACE ST PITTSBURGH,,,40.4398640627295,-79.9673505383349
172,56438f056d689f03003bd763,0011H00065000000,,,,An-idea-for-a-lot,,,The West Oakland Community Group is planning a project for this lot.,Oakland Planning and Development Corporation,mobile,,f,f,f,f,f,f,f,f,f,121  BURROWS ST PITTSBURGH,,,40.4396305793395,-79.9663282790316
173,564a4255cc3f4b0300f25423,564a4255cc3f4b0300f25422,Route 8 & Kittanning Street flower gardens,WPC community flower garden planted by community volunteers,Flower-Garden,A-project-that-has-been-implemented-,1997,,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-16-near-pa-8-s-6z110g7u.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-16-near-pa-8-s-6z120gbu.jpg,f,f,f,f,f,f,f,f,f,Near PA-8 S,Municipality,Etna,40.5021943785051,-79.9455423653126
174,564a43c2a0d67d03005e37cd,564a43c2a0d67d03005e37cc,Ohio Street & Grant Avenue flower garden and tree planting,"WPC community flower garden planted by volunteers and hillside and street trees planted through WPC's Community Forestry program, cared for by volunteers",Flower-Garden,A-project-that-has-been-implemented-,1999,,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-16-near-410-ohio-st-hk1j04c2.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-16-near-410-ohio-st-hk1i04n6.JPG,f,f,f,f,f,f,f,f,f,Near 410 Ohio St,Municipality,Millvale,40.4778658596446,-79.9688789248467
175,564a459dcc3f4b0300f25425,564a459dcc3f4b0300f25424,Route 910 & Saxonburg Boulevard flower garden,WPC community flower garden planted by local volunteers,Flower-Garden,A-project-that-has-been-implemented-,1997,"Boy Scout Troop 625, Eichenlaub Landscape Inc.",,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-16-near-963-pa-910-wh140ge3.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-16-near-963-pa-910-wg130gvw.jpg,f,f,f,f,f,f,f,f,f,Near 963 PA-910,Municipality,Indiana Township,40.5836667491991,-79.8816642165184
176,564a46b3cc3f4b0300f25427,564a46b3cc3f4b0300f25426,Homestead Grays Bridge and 8th Avenue flower garden,WPC community flower garden planted by students and volunteers,Flower-Garden,A-project-that-has-been-implemented-,1997,"Young Life, Homestead Borough",,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-16-near-homestead-grays-uv170gno.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-16-near-homestead-grays-uv160g83.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-16-near-homestead-grays-uv150gzx.jpg,f,f,f,f,f,f,f,f,f,Near Homestead Grays,Municipality,Homestead,40.4062785442115,-79.9124640226364
177,564a47c1a0d67d03005e37cf,564a47c1a0d67d03005e37ce,South Braddock Ave at Parkway East - Edgewood flower garden,WPC community flower garden planted by and tended to by volunteers,Flower-Garden,A-project-that-has-been-implemented-,1997,,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-16-near-ramp-ef1l04uo.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-16-near-ramp-ee1k047a.JPG,f,f,f,f,f,f,f,f,f,Near Ramp,Municipality,Edgewood,40.4282901285348,-79.8912236094475
178,564a48bea0d67d03005e37d1,564a48bea0d67d03005e37d0,S. Braddock Avenue at Parkway East - Swissvale flower garden,WPC community flower garden planted by and tended to by volunteers,Flower-Garden,A-project-that-has-been-implemented-,1997,Swissvale Borough,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-16-near-s-braddock-ave-m61n04uq.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-16-near-s-braddock-ave-m61m049s.JPG,f,f,f,f,f,f,f,f,f,Near S Braddock Ave,Municipality,Swissvale,40.4275020098365,-79.8912289738655
179,564a4a68a0d67d03005e37d3,564a4a68a0d67d03005e37d2,Wall Avenue at Wood Street,Community flower garden planted and maintained by community members,Flower-Garden,A-project-that-has-been-implemented-,2012,Pitcairn Community Renaissance,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-16-near-shaw-alley-fs1o04fg.JPG,f,f,f,f,f,f,f,f,f,Near Shaw Alley,Municipality,Pitcairn,40.4038367935004,-79.7806589305401
180,564cc7e57455b2030050f610,564cc7e57455b2030050f60f,Noblestown Road & Durbin Street flower garden,WPC community flower garden planted by volunteers and tended to by neighbors,Flower-Garden,A-project-that-has-been-implemented-,1994,,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-2626-noblestown-rd-dm4402ra.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-2626-noblestown-rd-dm4602mu.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-2626-noblestown-rd-dm45027l.jpg,f,f,f,f,f,f,f,f,f,Near 2626 Noblestown Rd,Pgh---West-End,,40.4237409638851,-80.0666722655296
181,564cea9484d858030076b839,564cea9484d858030076b838,Wabash Street & Neptune Street flower garden,WPC community flower garden planted and maintained by neighbors,Flower-Garden,A-project-that-has-been-implemented-,1990,,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-22-neptune-st-lc3u0eey.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-22-neptune-st-lc3v0e9d.jpg,f,f,f,f,f,f,f,f,f,Near 22 Neptune St,Pgh---West-End,,40.4403863874814,-80.0342738628387
182,564cebe07455b2030050f61e,564cebe07455b2030050f61d,Columbus Avenue & Fulton Street flower garden,WPC community flower garden planted and maintained by neighbors and volunteers.,Flower-Garden,A-project-that-has-been-implemented-,1992,,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-1286-columbus-ave-rt4702zd.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-1286-columbus-ave-rt48026c.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-1286-columbus-ave-rt4902y0.jpg,f,f,f,f,f,f,f,f,f,Near 1286 Columbus Ave,Pgh---Northside,,40.4581113858051,-80.0256264209747
183,564ced587455b2030050f620,564ced587455b2030050f61f,40th Street Bridge at Foster Street flower gardens,WPC community flower garden planted and tended to volunteers and neighbors.,Flower-Garden,A-project-that-has-been-implemented-,1998,,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-40th-st--foster-st--40th-st-bridge-n34c02zn.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-40th-st--foster-st--40th-st-bridge-mv4a02bj.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-40th-st--foster-st--40th-st-bridge-n34b02j2.jpg,f,f,f,f,f,f,f,f,f,Near 40th St & Foster St & 40th St Bridge,Pgh---East-End,,40.4697268469142,-79.9638310074806
184,564cedea7455b2030050f622,564cedea7455b2030050f621,,WPC community flower garden planted and tended to volunteers and neighbors.,Flower-Garden,A-project-that-has-been-implemented-,1998,Lawrenceville United,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-261-48th-st-wt4e02pu.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-261-48th-st-wt4d02kr.jpg,f,f,f,f,f,f,f,f,f,Near 261 48th St,Pgh---East-End,,40.4760112553925,-79.957777261734
185,564cee7a84d858030076b83b,564cee7a84d858030076b83a,Butler Street near 57th Street flower garden,WPC community flower garden planted and tended to volunteers and neighbors.,Flower-Garden,A-project-that-has-been-implemented-,1998,Lawrenceville United,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-5945-butler-st-qv3w0eqd.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-5945-butler-st-qw3x0eo4.jpg,f,f,f,f,f,f,f,f,f,Near 5945 Butler St,Pgh---East-End,,40.4862792843229,-79.9434059858322
186,564cef7c84d858030076b83d,564cef7c84d858030076b83c,Highland Park Bridge at Butler Street flower garden,WPC community flower garden planted and tended to volunteers and neighbors.,Flower-Garden,A-project-that-has-been-implemented-,1989,ECHO Realty,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-ramp-m63y0e9c.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-ramp-m63z0evn.JPG,f,f,f,f,f,f,f,f,f,Near Ramp,Pgh---East-End,,40.486354763719,-79.914722442627
187,564cf0977455b2030050f624,564cf0977455b2030050f623,Allegheny River Boulevard and Washington Boulevard flower garden,WPC community flower garden planted and tended to volunteers and neighbors.,Flower-Garden,A-project-that-has-been-implemented-,1995,,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-arterial-ia4g02br.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-arterial-ia4f02tf.jpg,f,f,f,f,f,f,f,f,f,Near Arterial,Pgh---East-End,,40.4839720218279,-79.9076735973358
188,564cf32184d858030076b83f,564cf32184d858030076b83e,S. Aiken Avenue & Centre Avenue flower garden,WPC community flower garden planted and tended to volunteers and neighbors.,Flower-Garden,A-project-that-has-been-implemented-,1996,First United Methodist Church of Pittsburgh,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-5411-centre-ave-ge400esm.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-5411-centre-ave-ge420e0i.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-5411-centre-ave-ge410ehb.jpg,f,f,f,f,f,f,f,f,f,Near 5411 Centre Ave,Pgh---East-End,,40.4561317411375,-79.9384009838104
189,564cf3e884d858030076b841,564cf3e884d858030076b840,Penn Avenue & Friendship Avenue flower garden,WPC community flower garden planted and tended to volunteers and neighbors.,Flower-Garden,A-project-that-has-been-implemented-,1994,Pittsburgh Bureau of Fire Station 6,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-friendship-ave-n1430ejh.jpg,f,f,f,f,f,f,f,f,f,Near Friendship Ave,Pgh---East-End,,40.4660130563618,-79.9523270130158
190,5667467166f1fd03005d0892,0024J00229000001,FALLOW GROUNDS FOR SCULPTURE,Fallow Grounds is a community based public art initiative that temporarily activates vacant land located in the East Deutschtown and Spring Garden neighborhoods of Pittsburghâs Northside. FG is an annual program running April through August. An open national call is released in which five artists are selected to develop a month long community engaged public artwork.,Public-Art,A-project-that-has-been-implemented-,Began in 2015- Annual Program,"Community Alliance of Spring Garden, City View Church, Construction Junction, Allegheny Cleanways, Pittsburgh Center for Creative Reuse, TechShop Pittsburgh, Wigle Whiskey, and many more.",,Neu Kirche Contemporary Art Center,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-12-8-810--tripoli-st-pittsburgh-cq30zjh.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-12-8-810--tripoli-st-pittsburgh-cq20zc9.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-12-8-810--tripoli-st-pittsburgh-cp10zef.jpg,f,f,f,f,f,f,f,f,f,810  TRIPOLI ST PITTSBURGH,Pgh---Northside,,40.4567499003253,-79.9974026201637
191,5669aac18bf61203009020be,0022F00170000000,Manchester Park ,City-owned park ,Park--Parklet,A-project-that-has-been-implemented-,,City of Pittsburgh ,,Lots to Love,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-12-10-unknown-location-j600cpv.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-12-10-unknown-location-j810cby.png,f,f,f,f,f,f,f,f,f,Unknown Location,Pgh---Northside,,40.4586747426293,-80.025454967194
192,56746c9de2b54d03003a4192,56746c9de2b54d03003a4191,Route 837/McKeesport - Duquesne Bridge at 5th Avenue gateway garden,WPC community perennial gateway garden tended to by volunteers,Flower-Garden,A-project-that-has-been-implemented-,2011,City of McKeesport,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-12-18-near-ramp-j6004xp.jpg,f,f,f,f,f,f,f,f,f,Near Ramp,Municipality,McKeesport,40.3543255292579,-79.8425656557083
